room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2115718,10565644,Entire home/apt,,TS12,11,4.5,2.0,0.0,188.0,1.0,1.29802,103.857998,2015-06-29 00:20:52.308
2115807,10565644,Entire home/apt,,TS03,8,5.0,2.0,1.0,188.0,1.0,1.275266,103.845412,2015-06-29 01:33:47.251
2123062,10820918,Entire home/apt,,TS18,2,4.0,3.0,1.0,174.0,5.0,1.313454,103.855239,2015-06-28 23:11:38.308
2124920,10565644,Entire home/apt,,TS12,9,4.0,3.0,1.0,153.0,1.0,1.296764,103.856239,2015-06-29 00:07:36.341
2129215,7642747,Entire home/apt,,MK28,39,5.0,4.0,0.0,174.0,2.0,1.32122,103.914916,2015-06-28 23:19:54.225
2131892,6054687,Private room,,MK17,0,,2.0,1.0,100.0,3.0,1.328765,103.840658,2015-06-29 01:00:01.941
2136153,10900962,Private room,,MK10,7,4.5,2.0,1.0,47.0,3.0,1.342823,103.772659,2015-06-28 23:39:40.037
2140185,10565644,Entire home/apt,,TS01,38,4.5,,2.0,423.0,1.0,1.281948,103.850722,2015-06-28 22:39:25.135
2140384,10923495,Shared room,,TS17,30,3.5,,1.0,24.0,1.0,1.312333,103.8607,2015-06-29 01:35:21.052
2140564,10565644,Entire home/apt,,TS30,43,4.5,,2.0,404.0,1.0,1.281867,103.853239,2015-06-29 00:33:29.123
2140589,10565644,Entire home/apt,,TS30,21,5.0,2.0,1.0,235.0,1.0,1.281823,103.852208,2015-06-29 00:54:54.066
2140973,1305358,Private room,,TS22,7,4.5,2.0,1.0,89.0,6.0,1.283556,103.840035,2015-06-28 23:03:12.296
2143966,10248444,Entire home/apt,,TS20,32,4.0,4.0,0.0,132.0,1.0,1.296862,103.838802,2015-06-29 01:33:15.186
2146015,10248444,Private room,,TS21,43,4.0,3.0,1.0,80.0,1.0,1.294881,103.839727,2015-06-29 01:34:26.987
2156329,10691920,Private room,,MK11,8,4.5,1.0,1.0,38.0,4.0,1.386024,103.743156,2015-06-28 23:00:17.135
2156372,6157422,Private room,,MK22,2,4.0,1.0,1.0,52.0,1.0,1.368666,103.899052,2015-06-28 23:35:49.275
2160506,5184040,Private room,,MK25,15,4.5,2.0,1.0,80.0,1.0,1.310428,103.895425,2015-06-29 00:10:02.123
2167682,8107814,Entire home/apt,,MK01,2,5.0,2.0,1.0,159.0,10.0,1.283537,103.831451,2015-06-29 00:16:31.453
2169070,3507099,Private room,,TS22,41,4.0,2.0,1.0,55.0,1.0,1.284503,103.842203,2015-06-29 01:45:34.897
2172016,4934544,Private room,,MK17,5,5.0,1.0,1.0,85.0,5.0,1.34697,103.867175,2015-06-29 00:00:51.734
2174606,7710122,Entire home/apt,,MK25,5,4.5,5.0,2.0,254.0,2.0,1.311803,103.885359,2015-06-29 00:28:02.481
2184711,11141615,Private room,,MK05,10,4.0,2.0,1.0,75.0,1.0,1.299355,103.765269,2015-06-28 16:18:27.018
2198658,1120908,Private room,,TS20,2,5.0,2.0,1.0,126.0,2.0,1.298946,103.842129,2015-06-29 00:16:54.745
2199142,4146173,Private room,,MK23,9,4.5,1.0,1.0,75.0,2.0,1.321285,103.906522,2015-06-28 23:51:58.326
2204813,3564859,Private room,,MK24,1,4.0,3.0,1.0,57.0,5.0,1.314914,103.889617,2015-06-29 00:27:31.495
2206967,290871,Private room,,TS20,1,5.0,2.0,1.0,75.0,1.0,1.297427,103.840346,2015-06-29 01:54:36.347
2213829,10248444,Private room,,TS21,47,4.0,3.0,1.0,80.0,1.0,1.295161,103.839436,2015-06-29 01:13:32.827
2216938,10565644,Entire home/apt,,TS01,26,4.5,3.0,1.0,263.0,1.0,1.284544,103.851351,2015-06-29 01:43:24.078
2220087,10565644,Entire home/apt,,TS12,29,4.5,1.0,1.0,122.0,1.0,1.298008,103.856768,2015-06-28 23:12:59.000
2229082,11377452,Private room,,MK01,0,,2.0,1.0,94.0,1.0,1.265872,103.816543,2015-06-28 23:40:24.617
